Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Pizzikatto,0.4994687438011169,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Plaintive,0.4198749959468842,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,0,0,0,0
Plane,0.5775288939476013,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
PlikPluk,0.8468281030654907,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Plucks,0.5576719045639038,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Probe,0.573562502861023,0,0,0,0,0,0,0.543874979019165,0,0.5518437623977661,0,0,0.5486875176429749,0.5539374947547913,0,1,0,0
Projector,0.9767656326293945,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Pulsar,0.5,0,0,0,0,0,0.6328120231628418,0.4921880066394806,0.5625,0.640625,0.5703120231628418,0.5078120231628418,0.53125,0.53125,0,0,0,0
Punch,0.5033718347549438,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Raezobow,0.4994687438011169,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Rayshine,0.8468281030654907,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Reduce,0.4762347936630249,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Reed,0.5,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Reflector,0.6521493792533875,0,0,0,0,0,0,0.120531253516674,0,0.3252812623977661,0,0,0.7619067430496216,0.8040317296981812,0,0,0,0
Resodance,0.6521493792533875,0,0,0,0,0,0,0.120531253516674,0,0.3252812623977661,0,0,0.7619067430496216,0.8040317296981812,0,0,0,0
Rise,0.7020478844642639,0,0,0,0,0,0,0.002925781300291419,0,-0.003616211004555225,0,0,1,1,0,0,0,0
Robowah,1,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,1,0,0,0
Rosebud,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Rotator,0.501703143119812,0,0,0,0,0,0,0.5,0,1,0,0,0.5546879768371582,1,0,0,0,0
Saphron & Mint,0.6916249990463257,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,0,0,0,0
Schohrty,0.4994687438011169,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Shift Down,0.4969843626022339,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Shift Up,0.5000312328338623,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Shimmer,0.5057968497276306,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Shiny,0.8631250262260437,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Shots,0.8631250262260437,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Shrift,0.6681562066078186,0,0,0,0,0,0,0.4955937564373016,0,0.4966875016689301,0,1,0.602218747138977,0.5900312662124634,0,0,0,0
Silverlines,0.4985156357288361,0,0,0,0,0,0,0,0,0,0,0,0.5001562237739563,0.5034999847412109,0,0,0,0
Singe,1,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,2,0,0,0
Skratschy,0.4994687438011169,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,2,0,0,0
Slap,0.1407433897256851,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Small Doors,1,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,2,0,0,0
Smampsh,1,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,1,0,0,0
Smashing,0.6621249914169312,0,0,0,0,0,0,0,0,0,0,0,0.6171879768371582,0.1637812554836273,1,0,0,0
Snatcher,0.5307343602180481,0,0,0,0,0,0,0.4955937564373016,0,0.4966875016689301,0,1,0.602218747138977,0.5900312662124634,0,0,0,0
Sparkle,0.3983393013477325,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Spire,0.1221998631954193,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Stellar Voices,0.8631250262260437,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Sternum,0.5,0,0,0,0,0,0.6328120231628418,0.4921880066394806,0.5625,0.640625,0.5703120231628418,0.5078120231628418,0.53125,0.53125,0,0,0,0
Stick,0.1781562268733978,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Strait,1,0,0,0,0,0,0,0,0,0,0,1,0.1640619933605194,0,2,0,0,0
Striker,0.6521493792533875,0,0,0,0,0,0,0.120531253516674,0,0.3252812623977661,0,0,0.7619067430496216,0.8040317296981812,0,0,0,0
Strings,0.5576719045639038,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
SubClunn,1,0,0,0,0,0,0,1,0,1,0.0339062511920929,0,1,1,0,0,0,0
Surface,0.6608750224113464,0,0,0,0,0,0,1,0,0.6636250019073486,0,0,1,0.5859379768371582,0,0,0,0
Suzztain,0.4994687438011169,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Swarsh,1,0,0,0,0,0,0,0.5756250023841858,0,0.6640620231628418,0,0,0.6171879768371582,0.5366250276565552,2,0,0,0
Swiper,0.6521493792533875,0,0,0,0,0,0,0.120531253516674,0,0.3252812623977661,0,0,0.7619067430496216,0.8040317296981812,0,0,0,0
Synth,0.8918593525886536,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Tail,0.5,0,0,0,0,0,0.6328120231628418,0.4921880066394806,0.5625,0.640625,0.5703120231628418,0.5078120231628418,0.53125,0.53125,0,0,0,0
Terraform,0.5,0,0,0,0,0,0.6328120231628418,0.4921880066394806,0.5625,0.640625,0.5703120231628418,0.5078120231628418,0.53125,0.53125,0,0,0,0
Thoughts,0.4983437359333038,0,0,0,0,0,0,0,0,0,0,0,0.5045312643051147,0.496218740940094,0,0,0,0
Thymestratch,0.4994687438011169,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Tongue,0.720703125,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Touch,1,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Tromper,0.193124994635582,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,0,0,0,0
Tuning Fork,0.7594531178474426,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,0,0,0,0
Unicornu,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Wait,0.7433277368545532,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Waver,0.7595034837722778,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Waverer,0.6620469093322754,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Waverest,0.5,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Whammy,0.5005000233650208,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Wind,0.5576719045639038,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Wing,0.5,0,0,0,0,0,0.6328120231628418,0.4921880066394806,0.5625,0.640625,0.5703120231628418,0.5078120231628418,0.53125,0.53125,0,0,0,0
Wisstly,0.4994687438011169,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Wooden,0.7239999771118164,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Wooden Shack,0.5,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Woodsprite,0.6916249990463257,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,1,0.65625,0,0,0,0
Wormhole,0.5,0,0,0,0,0,0,0.5464687347412109,0,0.5565624833106995,0,0,0.5527499914169312,0.5546249747276306,0,0,0,0
Xyloh,0.3871250152587891,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Yellow Nylon,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Yuunisun,0.4994687438011169,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
