Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Surface,0.5061874985694885,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Suzztain,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Swiper,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Synth,0.7527968883514404,0,0,0,0,0,0.7936870455741882,0,0,0,1,0,-1,0,0,0,0,0
Tape,0.2700937390327454,0,0,0,0,0,0.4602192640304565,0.02300000004470348,0,0.004811993334442377,1,0.01274999976158142,-0.004530773032456636,-0.00359375006519258,0,0,0,0
Thoughts,0,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Thymestratch,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Tongue,0,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Touch,1,0,0,0,0,0,0.6328120231628418,0,0,0,1,0,0,0,0,0,0,0
Tromper,0,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,0,0,0,0
Tuning Fork,0.2012343853712082,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,0,0,0,0
Unicornu,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Untuned,0.2700937390327454,0,0,0,0,0,0.4602192640304565,0.02300000004470348,0,0.004811993334442377,1,0.01274999976158142,-0.004530773032456636,-0.00359375006519258,0,0,0,0
Vaan,0.2700937390327454,0,0,0,0,0,0.4602192640304565,0.02300000004470348,0,0.004811993334442377,1,0.01274999976158142,-0.004530773032456636,-0.00359375006519258,0,0,0,0
Wait,1,0,0,0,0,0,0.6328120231628418,0,0,0,1,0,0,0,0,0,0,0
Waver,0.380422055721283,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Waverer,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Waverest,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Whammy,0.07657812535762787,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Wind,0.8792651295661926,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Wisstly,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Wooden,0.08399999886751175,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Wooden Shack,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Woodsprite,1,0,0,0,0,0,0.78125,0,0,0,1,0,0,0,0,0,0,0
Xyloh,0.08399999886751175,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Yellow Nylon,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Yuunisun,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
