Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Shiny,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Short,0.4966562390327454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shots,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shrift,0.4952343702316284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silverlake,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silverlines,0.5047343969345093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimpleDist,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sine Out,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SineSquare,0.5040000081062317,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singe,0.5039687752723694,0,1,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Skratschy,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sky Boarder,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slap,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Small Doors,0.4960629940032959,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Smampsh,0.4960629940032959,0,1,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Smashing,0.5047968626022339,0,0.6455000042915344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Snatcher,0.4952343702316284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sparkle,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spector,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spire,0.4978679120540619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spooksss,0.5040000081062317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Stellar Voices,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sternum,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stick,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Straight,0.4966562390327454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strait,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Strides,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Striker,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strings,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strip,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SubClunn,0.4938442409038544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Surface,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzztain,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swarsh,0,0,1,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Swiper,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Synth,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tail,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tape,0.50390625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terraform,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thoughts,0.4999218881130219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThreeTone,0.4959999918937683,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thymestratch,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tongue,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Touch,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transmute,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tromper,0.4960629940032959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tronic,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuning Fork,0.4960629940032959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UnderWater,0.5040000081062317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unicornu,0.4938442409038544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Untuned,0.50390625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Up,0.4966562390327454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vaan,0.50390625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Villa,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VintageWave,0.4959999918937683,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wait,0.5028795599937439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wave,0.4966562390327454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waver,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waverer,0.5004687309265137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waverest,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whammy,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willow Mallet,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wind,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wing,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisstly,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wooden,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wooden Shack,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodsprite,0.4951567351818085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wormhole,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xyloh,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellow Nylon,0.4938442409038544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
