Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Suzztain,0.5012343525886536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swarsh,0.2351093739271164,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Swiper,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Synth,0.4982812404632568,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tail,0.419796884059906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tape,0.4978281259536743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terraform,0.5,0,0,0.671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thoughts,0.5011093616485596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThreeTone,0.4959999918937683,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thymestratch,0.5012343525886536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tongue,0.4916875064373016,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Touch,0.499942272901535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transmute,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tromper,0.4879535436630249,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tronic,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuning Fork,0.5262969136238098,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UnderWater,0.4959999918937683,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unicornu,0.4847187697887421,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Untuned,0.5035781264305115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Up,0.5029531121253967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
